HON2017-12-31,0.5233195951411632
HON2018-03-31,0.4584888921382821
HRB2018-01-31,-0.590528167035368
HRS2017-12-29,-0.4650049849632393
HST2017-12-31,-0.4905332244375808
HSY2017-12-31,-0.39032811746991825
IBM2017-12-31,1.0022797223436433
IBM2018-03-31,1.0023698262853649
IDXX2017-12-31,-0.5210116675325495
ILMN2017-12-31,-0.3594524240941505
INTU2018-01-31,-0.2507773687028679
IP2017-12-31,-0.279023589971864
IPG2017-12-31,-0.5778953719135096
IPGP2017-12-31,-0.5609061461987676
IQV2017-12-31,-0.3634893809487457
IR2017-12-31,-0.4198922852870605
IR2018-03-31,-0.4289088925355716
IRM2017-12-31,-0.5067609215641581
IRM2018-03-31,-0.5192523909950356
ISRG2017-12-31,-0.29222329887238263
ISRG2018-03-31,-0.23868678961943854
ITW2017-12-31,-0.06101516435501931
JBHT2017-12-31,-0.5302052695494416
JBHT2018-03-31,-0.5278889424691313
JCI2017-12-31,-0.20940359776738193
JNPR2017-12-31,-0.5764455355491772
JPM2017-12-31,0.20035089687720808
KLAC2017-12-31,-0.5076993065041633
KLAC2018-03-31,-0.5017689961222819
KMB2017-12-31,-0.18748086886824492
KMB2018-03-31,-0.22327123376194136
KMI2017-12-31,0.02887883311754419
KMI2018-03-31,-0.03564153807893999
KO2017-12-31,1.3106258032473963
KSU2017-12-31,-0.5304930819459147
KSU2018-03-31,-0.5258183016723995
LEG2017-12-31,-0.5938573751261829
LMT2017-12-31,0.3352320290766871
LOW2018-02-02,0.30813804860981014
LUV2017-12-31,-0.2813342618713888
LYB2017-12-31,-0.20129383994154124
LYB2018-03-31,-0.21904499228812455
MA2017-12-31,0.8857908361205917
MAC2017-12-31,-0.5225637650758247
MAR2017-12-31,-0.10532949857219498
MAS2017-12-31,-0.511204629360978
MAS2018-03-31,-0.521768502838763
MCD2017-12-31,0.9357730489183401
MCHP2017-12-31,-0.45534087398124773
MCK2017-12-31,-0.3116018260210915
MDLZ2017-12-31,0.06136154252926282
MDT2018-01-26,0.6099147515739501
MET2017-12-31,0.1830203770177839
MGM2017-12-31,-0.3381975641348827
MLM2017-12-31,-0.5136938040001953
MMM2017-12-31,0.7835323005491391
MNST2017-12-31,-0.32369661633164487
MO2017-12-31,0.6074518022552852
MO2018-03-31,0.43925407788526605
MON2018-02-28,-0.08254422315562795
MPC2017-12-31,-0.2141031372995906
MPC2018-03-31,-0.17901300630499303
MRK2017-12-31,0.8520150855257688
MSCI2017-12-31,-0.5400103748878201
MSFT2017-12-31,5.123658145873629
MSFT2018-03-31,5.548311441290943
MTB2017-12-31,-0.3838446347075638
MTD2017-12-31,-0.4980697028214855
MU2018-03-01,-0.08082146589989
NAVI2017-12-31,0.38251213953290664
NKE2018-02-28,0.3706437382216025
NOC2017-12-31,-0.11468703344992352
NOC2018-03-31,-0.04344023356664184
NSC2017-12-31,-0.20298223336863216
NSC2018-03-31,-0.2282206439866478
NUE2017-12-31,-0.4374735294076493
OMC2017-12-31,-0.4840043469133997
OMC2018-03-31,-0.48436161538421163
ORCL2018-02-28,1.2554189427789335
ORLY2017-12-31,-0.4281095939183908
OXY2017-12-31,-0.05767797039879468
PCAR2017-12-31,-0.37263840668772985
PCG2017-12-31,-0.2601936344877386
PFE2017-12-31,1.607891088215118
PG2017-12-31,1.8922129655765993
PG2018-03-31,1.5688857684725828
PGR2017-12-31,-0.31218121459047
PHM2017-12-31,-0.5356096618638096
PHM2018-03-31,-0.5466985631216089
PKG2017-12-31,-0.5314954849204212
PLD2017-12-31,-0.20436371695380115
PLD2018-03-31,-0.2124331705744623
PM2017-12-31,1.1692744475328003
PM2018-03-31,1.076035527847164
PNR2017-12-31,-0.5257755271164612
PNR2018-03-31,-0.5301722996907051
PPG2017-12-31,-0.35160803192354295
PRGO2017-12-31,-0.5181691344975461
PSA2017-12-31,-0.2648548595525383
PSX2017-12-31,-0.2033823513710085
PSX2018-03-31,-0.22944884701724788
PX2017-12-31,-0.15493589585167658
PX2018-03-31,-0.18378231930835778
PXD2017-12-31,-0.372437529683236
RCL2017-12-31,-0.34584785873168356
RCL2018-03-31,-0.34902480843563255
RE2017-12-31,-0.5750401366617218
REGN2017-12-31,-0.2652722254093401
RF2017-12-31,-0.4116573758391263
RHI2017-12-31,-0.5993833798286003
RMD2017-12-31,-0.5445865373172099
RMD2018-03-31,-0.5255319442836864
ROK2017-12-31,-0.42673487813307465
ROP2017-12-31,-0.36240429139331964
RRC2017-12-31,-0.611370407960072
RRC2018-03-31,-0.6173161112224902
RSG2017-12-31,-0.36637050768730417
RTN2017-12-31,-0.11682346391675334
SBAC2017-12-31,-0.3846787144215878
SBUX2017-12-31,0.13355709167551477
SEE2017-12-31,-0.5481098433663218
SJM2018-01-31,-0.4796888171586592
SLG2017-12-31,-0.5000901481978083
SNA2018-03-31,-0.5694272017579453
SO2017-12-31,0.262289684245052
SPG2017-12-31,0.08124057043148832
STI2017-12-31,-0.2881598423633416
STX2017-12-29,-0.5238997330730619
STX2018-03-30,-0.4772429776623695
SWKS2017-12-29,-0.5100937885616512
SYF2017-12-31,-0.2795592043102891
SYF2018-03-31,-0.3184085747504553
T2017-12-31,2.730762207368965
TAP2017-12-31,-0.3857089364293149
TEL2017-12-29,-0.30993429119768284
TEL2018-03-30,-0.2934904061786507
TIF2018-01-31,-0.5372216041828882
TROW2017-12-31,-0.4287020655422854
TRV2017-12-31,-0.194238979563216
TRV2018-03-31,-0.18561589822933694
TSS2017-12-31,-0.49412853640517845
TWX2017-12-31,0.19730704986438205
TWX2018-03-31,0.22094433676168054
TXN2017-12-31,0.34637350324353494
TXT2018-03-31,-0.4867676831945126
UDR2017-12-31,-0.5189626111612344
UDR2018-03-31,-0.5264563961570448
UHS2017-12-31,-0.5195049238028743
UNH2017-12-31,1.3482287711888206
UNM2017-12-31,-0.5162327271205019
UNP2017-12-31,0.5025216832670462
UNP2018-03-31,0.5050647123217835
USB2017-12-31,0.49221897488697863
UTX2017-12-31,0.5131453161637678
UTX2018-03-31,0.4997032918069239
V2017-12-31,2.05338376279516
V2018-03-31,2.180042587219252
VAR2017-12-29,-0.569964565527647
VIAB2017-12-31,-0.44667804864468796
VIAB2018-03-31,-0.4457105746997025
VLO2017-12-31,-0.23319039375300935
VNO2017-12-31,-0.4155284881466637
VNO2018-03-31,-0.4355305149092865
VTR2017-12-31,-0.34766506701306304
VTR2018-03-31,-0.38378574452527736
VZ2018-03-31,2.327178600858262
WAT2017-12-31,-0.5269706601285782
WBA2018-02-28,0.07590099858306644
WDC2017-12-29,-0.3993590662099933
WEC2017-12-31,-0.36964645626535564
WELL2017-12-31,-0.3119072193367909
WFC2017-12-31,2.8279832075182187
WHR2017-12-31,-0.49503050279988997
WHR2018-03-31,-0.5061368153205306
WM2017-12-31,-0.21364482475416677
WM2018-03-31,-0.22283975864577138
WMB2017-12-31,-0.22813940289735113
WMT2018-01-31,2.831303368550146
WY2017-12-31,-0.3604086213204743
WY2018-03-31,-0.3622996715580765
WYN2017-12-31,-0.4916874165284316
WYNN2017-12-31,-0.4332680636798356
XEL2017-12-31,-0.30032289653965555
XEL2018-03-31,-0.31319054031445664
XOM2017-12-31,2.8239292273515857
XYL2017-12-31,-0.5273504631966843
XYL2018-03-31,-0.5121912274734944
ZION2017-12-31,-0.5694020369580125
ZTS2017-12-31,-0.2890061097498849
